time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
4.020000000000002,-5.39299084976,-1.85009665151,23.9735811825,6.14604506161,0.256642573484,0.0,-4.92418198238,-1.4888972021,5.28556767897,-0.174352499765,-0.00287552099422,0.0,451.92554870807083,452.9975384748835,453.7863369238464,454.10390533596944
4.080000000000001,-5.69319911386,-1.94170873083,24.2891657281,6.13569487147,0.25698282382,0.0,-5.0829707765,-1.56565844102,5.23368943884,-0.169044422647,0.0188360184805,0.0,436.2768853981474,438.08632826248174,437.14361689258425,437.5566921978444
4.14,-6.00357666625,-2.03842502416,24.603815384,6.12590097887,0.258295775385,0.0,-5.26314275968,-1.6590368188,5.25390607654,-0.153606037779,0.0273683254663,0.0,461.6553654302212,462.32825917766263,460.2180064473549,461.41408150539485
4.199999999999998,-6.32334242992,-2.14002651437,24.9140602388,6.11645310703,0.260228339375,0.0,-5.39619964976,-1.7283507144,5.08794450337,-0.166570814302,0.0404612975296,0.0,398.2130650070706,399.4098074345184,400.6447215710712,399.4371410884228
4.259999999999997,-6.65254851721,-2.24677898178,25.2194253306,6.10614776246,0.262583844301,0.0,-5.57765443363,-1.83086696804,5.09015521473,-0.184910942991,0.0367377399716,0.0,457.20646587405264,456.9103584067539,456.9958765862887,455.5034426362136
4.319999999999996,-6.99218017434,-2.35950274051,25.5228513234,6.0953987384,0.264398300076,0.0,-5.7437851583,-1.92741645032,5.02368868405,-0.1695986356,0.0122548490802,0.0,436.4512313997089,434.4028249059776,435.0616547821159,436.3102471484349
4.379999999999995,-7.34249939464,-2.47863112482,25.8245623063,6.08580147721,0.266487028473,0.0,-5.93378437145,-2.04429917676,5.03252720324,-0.145519203794,0.0605139044716,0.0,459.3740896981547,463.1863029864613,460.19096626353166,462.0697089384826
4.439999999999993,-7.70507314422,-2.60548502776,26.1294505846,6.0778945295,0.269800020534,0.0,-6.15231243461,-2.18476583438,5.12893805142,-0.113094252027,0.0416663463496,0.0,490.85318823515155,489.45387056420265,489.4304384465174,491.82341602458615
4.499999999999992,-8.08049693897,-2.74064107255,26.4387102521,6.0707615208,0.271937605038,0.0,-6.3620845778,-2.32091634876,5.1785692158,-0.134138960746,0.0194285995034,0.0,481.31495498175434,479.62903919880404,478.27094413158164,476.65306804764043
4.559999999999991,-8.46753521866,-2.88329574125,26.7471452771,6.06289033034,0.273351557935,0.0,-6.53957977907,-2.43483734554,5.10225141292,-0.125858882525,0.0307680654046,0.0,440.67723680301407,441.61389432455576,439.5508610899039,440.2206780426746
4.6199999999999894,-8.8654309728,-3.03300208246,27.0513643405,6.0551198569,0.274880110088,0.0,-6.72401569584,-2.55593904342,5.03790934457,-0.138032183918,0.0119383902936,0.0,445.6580046024765,444.1159405757681,446.4175128412272,445.407385910398
4.679999999999988,-9.27350566002,-3.18931486936,27.3482973279,6.04639243873,0.275628866655,0.0,-6.879019613,-2.65514238124,4.86011794566,-0.167536626927,0.0135396571715,0.0,406.07535159092976,406.2189072128488,408.2454112344035,405.58054012029885
4.739999999999987,-9.69200807785,-3.35256896401,27.6380996178,6.03621424741,0.276318690915,0.0,-7.07141547125,-2.7874095484,4.799371384,-0.174200012734,0.0070622913355,0.0,447.3010305543655,446.7729577530069,447.78338268622565,447.2134259223099
4.799999999999986,-10.12055904,-3.52255231983,27.9187848127,6.02545718715,0.277035523749,0.0,-7.21427965783,-2.8794845511,4.557358333,-0.192106990488,0.0202644427658,0.0,382.5216835484042,383.7771866975734,383.4104921428721,381.66757432715696
4.859999999999984,-10.5592158716,-3.69948418837,28.1898006767,6.01374140615,0.277942706855,0.0,-7.408036275,-3.01908495339,4.47590059842,-0.20245623321,0.00207289661503,0.0,442.38912038745815,440.88817656873397,440.0715079134189,439.17593262177814
4.919999999999983,-11.0091542118,-3.88456500861,28.4543684768,6.00153114695,0.278511418227,0.0,-7.59038888049,-3.15115493362,4.34273319517,-0.205683580536,0.0212312807781,0.0,422.95208523649285,424.5992883583963,424.1707876105468,423.85060826716335
4.979999999999982,-11.4707021249,-4.07830207799,28.712780875,5.98946973507,0.279536109345,0.0,-7.79496683437,-3.30761102745,4.27021440478,-0.193048220305,0.00711096612166,0.0,446.4251944917762,445.27115269741233,445.5644524531133,446.5569423075638
5.0399999999999805,-11.9450471642,-4.28204312996,28.9681431897,5.97768052246,0.27972245933,0.0,-8.0168468709,-3.4845824261,4.24077746658,-0.204431404298,-0.00643393623937,0.0,463.1577579483469,462.09092566751735,462.3192910524548,461.38497885385846
